timestamp,conso_horaire,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,solar_irradiance,hour,dayofweek,month,lag_1,lag_24,rolling_24
2016-02-26 17:00:00+00:00,0.2599999999999909,33.9,5,974.9,8.3,64.95,17,4,2,0.11000000000012733,0.7180000000000746,0.32200000000000273
2016-02-26 18:00:00+00:00,0.3849999999999909,31.5,6,975.3,9.0,0.0,18,4,2,0.2599999999999909,0.5069999999998345,0.3029166666666659
2016-02-26 19:00:00+00:00,1.125,29.7,6,975.8,9.0,0.0,19,4,2,0.3849999999999909,0.7350000000001273,0.2978333333333391
2016-02-26 20:00:00+00:00,0.8519999999998618,28.0,7,975.9,8.6,0.0,20,4,2,1.125,0.7729999999999109,0.31408333333333377
2016-02-26 21:00:00+00:00,1.2330000000001746,26.5,8,976.0,9.1,0.0,21,4,2,0.8519999999998618,0.5399999999999636,0.3173749999999984
2016-02-26 22:00:00+00:00,0.5899999999999181,25.3,8,975.6,8.2,0.0,22,4,2,1.2330000000001746,0.43200000000001637,0.3462500000000072
2016-02-26 23:00:00+00:00,0.4249999999999545,24.2,9,975.3,8.1,0.0,23,4,2,0.5899999999999181,0.1850000000001728,0.35283333333333644
2016-02-27 00:00:00+00:00,0.11200000000008004,23.3,10,974.9,7.9,0.0,0,5,2,0.4249999999999545,0.10799999999994725,0.36283333333332735
2016-02-27 01:00:00+00:00,0.17799999999988358,22.4,11,974.2,7.9,0.0,1,5,2,0.11200000000008004,0.11199999999985266,0.36299999999999955
2016-02-27 02:00:00+00:00,0.10000000000013642,21.7,12,973.9,7.6,0.0,2,5,2,0.17799999999988358,0.07000000000016371,0.36575000000000085
2016-02-27 03:00:00+00:00,0.13999999999987267,21.0,12,973.5,7.4,0.0,3,5,2,0.10000000000013642,0.11099999999987631,0.3669999999999997
2016-02-27 04:00:00+00:00,0.08000000000015461,20.3,13,973.4,7.6,0.0,4,5,2,0.13999999999987267,0.1169999999999618,0.36820833333333286
2016-02-27 05:00:00+00:00,0.1799999999998363,19.8,14,973.8,7.3,0.0,5,5,2,0.08000000000015461,0.2400000000000091,0.36666666666667425
2016-02-27 06:00:00+00:00,0.15000000000009095,19.8,15,974.5,7.8,23.35,6,5,2,0.1799999999998363,1.0470000000000255,0.364166666666667
2016-02-27 07:00:00+00:00,0.19200000000000728,24.7,12,975.7,8.4,194.18,7,5,2,0.15000000000009095,0.17300000000000182,0.32679166666666976
2016-02-27 08:00:00+00:00,0.14799999999991087,28.9,9,976.3,8.9,436.73,8,5,2,0.19200000000000728,0.17000000000007276,0.32758333333333667
2016-02-27 09:00:00+00:00,0.15000000000009095,32.4,7,977.1,9.7,659.42,9,5,2,0.14799999999991087,0.5699999999999363,0.3266666666666633
2016-02-27 10:00:00+00:00,0.2380000000000564,35.0,6,976.5,11.1,855.9,10,5,2,0.15000000000009095,0.19000000000005457,0.3091666666666697
2016-02-27 11:00:00+00:00,0.10199999999986176,36.8,5,975.8,10.5,956.72,11,5,2,0.2380000000000564,0.21499999999991815,0.31116666666666976
2016-02-27 12:00:00+00:00,0.5800000000001546,38.2,4,974.1,10.1,973.12,12,5,2,0.10199999999986176,0.1950000000001637,0.3064583333333341
2016-02-27 13:00:00+00:00,0.362999999999829,38.9,4,973.7,10.1,904.33,13,5,2,0.5800000000001546,0.13999999999987267,0.3225000000000004
2016-02-27 14:00:00+00:00,0.7150000000001455,39.3,5,973.0,10.1,755.03,14,5,2,0.362999999999829,0.11000000000012733,0.3317916666666652
2016-02-27 15:00:00+00:00,0.49699999999984357,39.0,5,972.9,10.4,542.1,15,5,2,0.7150000000001455,0.15999999999985448,0.3569999999999993
2016-02-27 16:00:00+00:00,1.0330000000001291,38.2,5,972.6,9.4,292.5,16,5,2,0.49699999999984357,0.11000000000012733,0.37104166666666555
2016-02-27 17:00:00+00:00,0.6089999999999236,35.8,7,972.5,8.8,69.68,17,5,2,1.0330000000001291,0.2599999999999909,0.4094999999999989
2016-02-27 18:00:00+00:00,0.4880000000000564,33.0,8,972.8,9.1,0.0,18,5,2,0.6089999999999236,0.3849999999999909,0.4240416666666628
2016-02-27 19:00:00+00:00,0.5519999999999072,30.9,8,973.6,9.0,0.0,19,5,2,0.4880000000000564,1.125,0.4283333333333322
2016-02-27 20:00:00+00:00,0.66800000000012,29.3,9,974.5,9.0,0.0,20,5,2,0.5519999999999072,0.8519999999998618,0.4044583333333283
2016-02-27 21:00:00+00:00,0.6299999999998818,27.8,9,974.7,9.5,0.0,21,5,2,0.66800000000012,1.2330000000001746,0.3967916666666724
2016-02-27 22:00:00+00:00,0.6200000000001182,26.8,9,974.8,10.3,0.0,22,5,2,0.6299999999998818,0.5899999999999181,0.3716666666666602
2016-02-27 23:00:00+00:00,0.6199999999998909,25.9,10,974.6,11.2,0.0,23,5,2,0.6200000000001182,0.4249999999999545,0.37291666666666856
2016-02-28 00:00:00+00:00,0.4619999999999891,25.1,10,973.8,11.5,0.0,0,6,2,0.6199999999998909,0.11200000000008004,0.3810416666666659
2016-02-28 01:00:00+00:00,0.4580000000000837,24.4,11,973.4,11.4,0.0,1,6,2,0.4619999999999891,0.17799999999988358,0.39562499999999545
